Day,High,Low,Precipitation,Snow,SnowDepth
4-Nov-11,57.9,43,0.13,-,-
5-Nov-11,60.1,39.9,0.16,-,-
6-Nov-11,60.1,46,0,-,-
7-Nov-11,61,44.1,0,-,-
8-Nov-11,64,39,0,-,-
9-Nov-11,70,39,0,-,-
10-Nov-11,72,41,0,-,-
11-Nov-11,62.1,48.9,0.04,-,-
12-Nov-11,60.1,48,0,-,-
13-Nov-11,64.9,46,0,-,-
14-Nov-11,62.1,46.9,0,-,-
15-Nov-11,66,44.1,0,-,-
16-Nov-11,66.9,42.1,0,-,-
17-Nov-11,59,46.9,T,-,-
18-Nov-11,59,46.9,0.04,-,-
19-Nov-11,60.1,39,0.12,-,-
20-Nov-11,55.9,45,0.16,-,-
21-Nov-11,61,41,0,-,-
22-Nov-11,63,42.1,0,-,-
23-Nov-11,63,45,0,-,-
24-Nov-11,59,41,0.01,-,-
25-Nov-11,63,39.9,0,-,-
26-Nov-11,64.9,42.1,0,-,-
27-Nov-11,61,45,0,-,-
28-Nov-11,55,45,0,-,-
29-Nov-11,54,42.1,0,-,-
30-Nov-11,66.9,43,0,-,-
1-Dec-11,66.9,53.1,0,-,-
2-Dec-11,71.1,46.9,0,-,-
3-Dec-11,64,45,0,-,-
4-Dec-11,64.9,34,0,-,-
5-Dec-11,60.1,39,0,-,-
6-Dec-11,61,35.1,0,-,-
7-Dec-11,57.9,36,0,-,-
8-Dec-11,60.1,35.1,0,-,-
9-Dec-11,63,35.1,0,-,-
10-Dec-11,60.1,37,0,-,-
11-Dec-11,55.9,45,T,-,-
12-Dec-11,52,41,0.02,-,-
13-Dec-11,57.9,36,0,-,-
14-Dec-11,57.9,39,0,-,-
15-Dec-11,54,39,0.04,-,-
16-Dec-11,63,36,0,-,-
17-Dec-11,62.1,35.1,0,-,-
18-Dec-11,57,36,0,-,-
19-Dec-11,62.1,42.1,0,-,-
20-Dec-11,60.1,34,0,-,-
21-Dec-11,63,36,0,-,-
22-Dec-11,63,37,0,-,-
23-Dec-11,57.9,30.9,0,-,-
24-Dec-11,60.1,30,0,-,-
25-Dec-11,57,28.9,0,-,-
26-Dec-11,53.1,32,0,-,-
27-Dec-11,57,39.9,0,-,-
28-Dec-11,63,39,0,-,-
29-Dec-11,63,44.1,0,-,-
30-Dec-11,63,48,0.02,-,-
31-Dec-11,61,42.1,0,-,-
1-Jan-12,68,37,0,-,-
2-Jan-12,57,41,0,-,-
3-Jan-12,57.9,42.1,0,-,-
4-Jan-12,64.9,37.9,0,-,-
5-Jan-12,66,39.9,0,-,-
6-Jan-12,60.1,37,0,-,-
7-Jan-12,68,37,0,-,-
8-Jan-12,68,41,0,-,-
9-Jan-12,66,37.9,0,-,-
10-Jan-12,62.1,36,0,-,-
11-Jan-12,66,37,0,-,-
12-Jan-12,64.9,37,0,-,-
13-Jan-12,68,37,0,-,-
14-Jan-12,63,36,0,-,-
15-Jan-12,57,36,0,-,-
16-Jan-12,52,32,0,-,-
17-Jan-12,52,28.9,0,-,-
18-Jan-12,55.9,30.9,0,-,-
19-Jan-12,52,35.1,0.04,-,-
20-Jan-12,59,50,0.44,-,-
21-Jan-12,57.9,41,0.25,-,-
22-Jan-12,55.9,41,0.03,-,-
23-Jan-12,59,50,0.14,-,-
24-Jan-12,61,48,0,-,-
25-Jan-12,66,43,0,-,-
26-Jan-12,66.9,53.1,0,-,-
27-Jan-12,66,48,0,-,-
28-Jan-12,66.9,37,0,-,-
29-Jan-12,64.9,39,0,-,-
30-Jan-12,62.1,43,0,-,-
31-Jan-12,60.1,48,T,-,-
1-Feb-12,59,45,0,-,-
2-Feb-12,68,39,0,-,-
3-Feb-12,64.9,37.9,0,-,-
4-Feb-12,66.9,39,0,-,-
5-Feb-12,68,41,0,-,-
6-Feb-12,72,45,0.02,-,-
7-Feb-12,62.1,53.1,0.06,-,-
8-Feb-12,66,48.9,0,-,-
9-Feb-12,71.1,45,0,-,-
10-Feb-12,69.1,45,0,-,-
11-Feb-12,59,48.9,0.01,-,-
12-Feb-12,63,43,0.01,-,-
13-Feb-12,53.1,46,0.27,-,-
14-Feb-12,61,41,0,-,-
15-Feb-12,59,43,0.04,-,-
16-Feb-12,66,42.1,0,-,-
17-Feb-12,64.9,39,0,-,-
18-Feb-12,62.1,43,0,-,-
19-Feb-12,59,39,0,-,-
20-Feb-12,61,46,0.02,-,-
21-Feb-12,66,48,0,-,-
22-Feb-12,77,45,0,-,-
23-Feb-12,73.9,45,0,-,-
24-Feb-12,75,51.1,0,-,-
25-Feb-12,61,45,0,-,-
26-Feb-12,60.1,39.9,0,-,-
27-Feb-12,55,39,0,-,-
28-Feb-12,57,36,0,-,-
1-Mar-12,57.9,39.9,0.04,-,-
2-Mar-12,64.9,39,0,-,-
3-Mar-12,71.1,39,0,-,-
4-Mar-12,75,42.1,0,-,-
5-Mar-12,69.1,45,0,-,-
6-Mar-12,57,45,0.01,-,-
7-Mar-12,64,37.9,0,-,-
8-Mar-12,71.1,37,0,-,-
9-Mar-12,73.9,41,0,-,-
10-Mar-12,63,43,0,-,-
11-Mar-12,61,45,0,-,-
12-Mar-12,64,39.9,0,-,-
13-Mar-12,57.9,53.1,T,-,-
14-Mar-12,62.1,55,0.07,-,-
15-Mar-12,68,57,T,-,-
16-Mar-12,62.1,48.9,0.58,-,-
17-Mar-12,52,43,T,-,-
18-Mar-12,55,43,0.03,-,-
19-Mar-12,59,39,0,-,-
20-Mar-12,69.1,50,0,-,-
21-Mar-12,73,46.9,0,-,-
22-Mar-12,60.1,45,0,-,-
23-Mar-12,66.9,39,0,-,-
24-Mar-12,54,45,0.48,-,-
25-Mar-12,59,42.1,0.23,-,-
26-Mar-12,61,39,0,-,-
27-Mar-12,63,46.9,0.19,-,-
28-Mar-12,68,52,T,-,-
29-Mar-12,69.1,46.9,0,-,-
30-Mar-12,71.1,50,0,-,-
31-Mar-12,60.1,46.9,0.35,-,-
1-Apr-12,60.1,46.9,0.03,-,-
2-Apr-12,68,45,0,-,-
3-Apr-12,66.9,46.9,T,-,-
4-Apr-12,61,46,0,-,-
5-Apr-12,59,41,0,-,-
6-Apr-12,63,37.9,0,-,-
7-Apr-12,71.1,39,0,-,-
8-Apr-12,71.1,42.1,0,-,-
9-Apr-12,73,43,0,-,-
10-Apr-12,57,52,0.32,-,-
11-Apr-12,62.1,48.9,0.07,-,-
12-Apr-12,64,48.9,0.82,-,-
13-Apr-12,59,46.9,0.37,-,-
14-Apr-12,66,48.9,0,-,-
15-Apr-12,68,46,0,-,-
16-Apr-12,69.1,46,0,-,-
17-Apr-12,70,51.1,0,-,-
18-Apr-12,71.1,48.9,0,-,-
19-Apr-12,75,57,0,-,-
20-Apr-12,88,57,0,-,-
21-Apr-12,91,57,0,-,-
22-Apr-12,79,57,0,-,-
23-Apr-12,69.1,55.9,0,-,-
24-Apr-12,77,57.9,0,-,-
25-Apr-12,75,57.9,0.21,-,-
26-Apr-12,64,50,0.06,-,-
27-Apr-12,69.1,48.9,0,-,-
28-Apr-12,75,50,0,-,-
29-Apr-12,82.9,52,0,-,-
30-Apr-12,80.1,53.1,0,-,-
1-May-12,69.1,52,0,-,-
2-May-12,66,46,0,-,-
3-May-12,66.9,50,T,-,-
4-May-12,64.9,51.1,T,-,-
5-May-12,77,46.9,0,-,-
6-May-12,84,50,0,-,-
7-May-12,88,55,0,-,-
8-May-12,88,54,0,-,-
9-May-12,75.9,54,0,-,-
10-May-12,82.9,50,0,-,-
11-May-12,90,53.1,0,-,-
12-May-12,81,55,0,-,-
13-May-12,73.9,52,0,-,-
14-May-12,72,53.1,0,-,-
15-May-12,71.1,53.1,0,-,-
16-May-12,70,54,0,-,-
17-May-12,70,54,0,-,-
18-May-12,78.1,50,0,-,-
19-May-12,79,50,0,-,-
20-May-12,82,53.1,0,-,-
21-May-12,75,54,0,-,-
22-May-12,73,57.9,0,-,-
23-May-12,72,54,0,-,-
24-May-12,69.1,52,0,-,-
25-May-12,64.9,50,0,-,-
26-May-12,64.9,50,0,-,-
27-May-12,66.9,53.1,0,-,-
28-May-12,66.9,53.1,0,-,-
29-May-12,72,48.9,0,-,-
30-May-12,79,51.1,0,-,-
31-May-12,86,53.1,0,-,-
1-Jun-12,84,57,0,-,-
2-Jun-12,77,55,0,-,-
3-Jun-12,78.1,53.1,0,-,-
4-Jun-12,64,52,0.15,-,-
5-Jun-12,68,50,0,-,-
6-Jun-12,73,50,0,-,-
7-Jun-12,73.9,51.1,0,-,-
8-Jun-12,72,54,0,-,-
9-Jun-12,79,48.9,0,-,-
10-Jun-12,90,55,0,-,-
11-Jun-12,93.9,57.9,0,-,-
12-Jun-12,84.9,57,0,-,-
13-Jun-12,79,55,0,-,-
14-Jun-12,78.1,54,0,-,-
15-Jun-12,86,52,0,-,-
16-Jun-12,98.1,59,0,-,-
17-Jun-12,86,60.1,0,-,-
18-Jun-12,78.1,55.9,0,-,-
19-Jun-12,81,52,0,-,-
20-Jun-12,93.9,57.9,0,-,-
21-Jun-12,66.9,53.1,0,-,-
22-Jun-12,73,52,0,-,-
23-Jun-12,70,54,0,-,-
24-Jun-12,71.1,50,0,-,-
25-Jun-12,73,51.1,0,-,-
26-Jun-12,75.9,54,0,-,-
27-Jun-12,82,55,0,-,-
28-Jun-12,77,55.9,0,-,-
29-Jun-12,73.9,57.9,0,-,-
30-Jun-12,79,60.1,0,-,-
1-Jul-12,75.9,61,0,-,-
2-Jul-12,75.9,59,0,-,-
3-Jul-12,81,55,0,-,-
4-Jul-12,81,55.9,0,-,-
5-Jul-12,73,55,0,-,-
6-Jul-12,80.1,55,0,-,-
7-Jul-12,88,57.9,0,-,-
8-Jul-12,73.9,55.9,0,-,-
9-Jul-12,75.9,57,0,-,-
10-Jul-12,88,54,0,-,-
11-Jul-12,88,57.9,0,-,-
12-Jul-12,84,57.9,0,-,-
13-Jul-12,72,55.9,0,-,-
14-Jul-12,81,55,0,-,-
15-Jul-12,79,54,0,-,-
16-Jul-12,73.9,55.9,0,-,-
17-Jul-12,75.9,59,0,-,-
18-Jul-12,73,59,0,-,-
19-Jul-12,75,57.9,0,-,-
20-Jul-12,82,59,0,-,-
21-Jul-12,91.9,61,0,-,-
22-Jul-12,84.9,57.9,0,-,-
23-Jul-12,88,57,0,-,-
24-Jul-12,79,57,0,-,-
25-Jul-12,78.1,57,0,-,-
26-Jul-12,75,57,0,-,-
27-Jul-12,78.1,57,0,-,-
28-Jul-12,75.9,55.9,0,-,-
29-Jul-12,78.1,57,0,-,-
30-Jul-12,87.1,55.9,0,-,-
31-Jul-12,82.9,60.1,0,-,-
1-Aug-12,82.9,55,0,-,-
2-Aug-12,84,57,0,-,-
3-Aug-12,79,54,0,-,-
4-Aug-12,72,57,0,-,-
5-Aug-12,75,57.9,0,-,-
6-Aug-12,78.1,57.9,0,-,-
7-Aug-12,78.1,57,0,-,-
8-Aug-12,87.1,55.9,0,-,-
9-Aug-12,90,57,0,-,-
10-Aug-12,84.9,59,0,-,-
11-Aug-12,89.1,57,0,-,-
12-Aug-12,81,57.9,0,-,-
13-Aug-12,84.9,60.1,0,-,-
14-Aug-12,82,61,0,-,-
15-Aug-12,78.1,60.1,0,-,-
16-Aug-12,81,59,0,-,-
17-Aug-12,77,59,0,-,-
18-Aug-12,81,59,0,-,-
19-Aug-12,73.9,55,0,-,-
20-Aug-12,75.9,55,0,-,-
21-Aug-12,78.1,55,0,-,-
22-Aug-12,73.9,55.9,0,-,-
23-Aug-12,78.1,55.9,0,-,-
24-Aug-12,82,55,0,-,-
25-Aug-12,75.9,55.9,0,-,-
26-Aug-12,71.1,57.9,0,-,-
27-Aug-12,82,55,0,-,-
28-Aug-12,84,59,0,-,-
29-Aug-12,89.1,55.9,0,-,-
30-Aug-12,81,57,0,-,-
31-Aug-12,69.1,55.9,0,-,-
1-Sep-12,73.9,57,0,-,-
2-Sep-12,84.9,53.1,0,-,-
3-Sep-12,87.1,55.9,0,-,-
4-Sep-12,78.1,55.9,0,-,-
5-Sep-12,75,57,T,-,-
6-Sep-12,78.1,55.9,0.01,-,-
7-Sep-12,75,55.9,0,-,-
8-Sep-12,71.1,55.9,0,-,-
9-Sep-12,73.9,54,0,-,-
10-Sep-12,82.9,50,0,-,-
11-Sep-12,82,52,0,-,-
12-Sep-12,75.9,53.1,0,-,-
13-Sep-12,80.1,59,0,-,-
14-Sep-12,73.9,57,0,-,-
15-Sep-12,75.9,55.9,0,-,-
16-Sep-12,75.9,55,0,-,-
17-Sep-12,71.1,55,0,-,-
18-Sep-12,69.1,54,0,-,-
19-Sep-12,68,53.1,0,-,-
20-Sep-12,72,50,0,-,-
21-Sep-12,79,51.1,0,-,-
22-Sep-12,84,52,0,-,-
23-Sep-12,82.9,53.1,0,-,-
24-Sep-12,77,50,0,-,-
25-Sep-12,78.1,51.1,0,-,-
26-Sep-12,75,52,0,-,-
27-Sep-12,81,52,0,-,-
28-Sep-12,70,53.1,0,-,-
29-Sep-12,80.1,55,0,-,-
30-Sep-12,90,54,0,-,-
1-Oct-12,93.9,57,0,-,-
2-Oct-12,96.1,61,0,-,-
3-Oct-12,89.1,59,0,-,-
4-Oct-12,75.9,55.9,0,-,-
5-Oct-12,73.9,55.9,0,-,-
6-Oct-12,-,-,0,-,-
7-Oct-12,-,-,0,-,-
8-Oct-12,-,-,0,-,-
9-Oct-12,-,-,0.09,-,-
10-Oct-12,-,-,T,-,-
11-Oct-12,-,-,0.02,-,-
12-Oct-12,-,-,0,-,-
13-Oct-12,-,-,0,-,-
14-Oct-12,-,-,0,-,-
15-Oct-12,-,-,0,-,-
16-Oct-12,-,-,0,-,-
17-Oct-12,-,-,0,-,-
18-Oct-12,-,-,0,-,-
19-Oct-12,-,-,0,-,-
20-Oct-12,-,-,0,-,-
21-Oct-12,-,-,0.02,-,-
22-Oct-12,-,-,0.11,-,-
23-Oct-12,-,-,0.02,-,-
24-Oct-12,-,-,0.06,-,-
25-Oct-12,-,-,0.01,-,-
26-Oct-12,-,-,0,-,-
27-Oct-12,-,-,0,-,-
28-Oct-12,-,-,0,-,-
29-Oct-12,-,-,0,-,-
30-Oct-12,71.1,-,0,-,-
31-Oct-12,64,57,0.02,-,-
1-Nov-12,68,54,0.14,-,-
2-Nov-12,66.9,48,0,-,-
3-Nov-12,73,48,0,-,-
4-Nov-12,79,51.1,0,-,-
5-Nov-12,84,52,0,-,-
6-Nov-12,80.1,52,0,-,-
7-Nov-12,66.9,54,0,-,-
8-Nov-12,62.1,45,T,-,-
9-Nov-12,57.9,45,0.06,-,-
10-Nov-12,60.1,39.9,0,-,-
11-Nov-12,62.1,37.9,0,-,-
12-Nov-12,63,39,0,-,-
13-Nov-12,69.1,39,0,-,-
14-Nov-12,70,44.1,0,-,-
15-Nov-12,71.1,43,0,-,-
16-Nov-12,66,51.1,0.07,-,-
17-Nov-12,66,55.9,0.17,-,-
18-Nov-12,64,48.9,0.45,-,-
19-Nov-12,68,50,0,-,-
20-Nov-12,68,54,T,-,-
21-Nov-12,66,48,0.2,-,-
22-Nov-12,64.9,43,0,-,-
23-Nov-12,69.1,39.9,0,-,-
24-Nov-12,68,43,0,-,-
25-Nov-12,57,45,0,-,-
26-Nov-12,64.9,41,0,-,-
27-Nov-12,62.1,48.9,0,-,-
28-Nov-12,68,54,0.16,-,-
29-Nov-12,62.1,55.9,0.19,-,-
30-Nov-12,68,57,1.14,-,-
1-Dec-12,66,57.9,0.04,-,-
2-Dec-12,64,46.9,0.92,-,-
3-Dec-12,64,43,0,-,-
4-Dec-12,64,51.1,0,-,-
5-Dec-12,69.1,57.9,0.38,-,-
6-Dec-12,59,51.1,0,-,-
7-Dec-12,64,46,0,-,-
8-Dec-12,62.1,42.1,0,-,-
9-Dec-12,66.9,45,0,-,-
10-Dec-12,68,45,0,-,-
11-Dec-12,64,42.1,T,-,-
12-Dec-12,55,43,0.1,-,-
13-Dec-12,53.1,37.9,0,-,-
14-Dec-12,53.1,36,0.01,-,-
15-Dec-12,48.9,36,0.13,-,-
16-Dec-12,57.9,46,0,-,-
17-Dec-12,57.9,46.9,0.15,-,-
18-Dec-12,53.1,39.9,0,-,-
19-Dec-12,54,32,0,-,-
20-Dec-12,59,36,0,-,-
21-Dec-12,57,46.9,0.02,-,-
22-Dec-12,55.9,50,0.49,-,-
23-Dec-12,55,48,1.17,-,-
24-Dec-12,55.9,43,0,-,-
25-Dec-12,53.1,39,0.28,-,-
26-Dec-12,54,44.1,0.36,-,-
27-Dec-12,54,39.9,0,-,-
28-Dec-12,51.1,37,0.03,-,-
29-Dec-12,52,39,0.16,-,-
30-Dec-12,54,36,0,-,-
31-Dec-12,53.1,33.1,0,-,-
1-Jan-13,55,35.1,0,-,-
2-Jan-13,57.9,30.9,0,-,-
3-Jan-13,57,33.1,0,-,-
4-Jan-13,60.1,35.1,0,-,-
5-Jan-13,55.9,39.9,0.09,-,-
6-Jan-13,51.1,39.9,0.11,-,-
7-Jan-13,57.9,37,0,-,-
8-Jan-13,61,42.1,0,-,-
9-Jan-13,59,43,0.03,-,-
10-Jan-13,54,41,0,-,-
11-Jan-13,57,36,0.01,-,-
12-Jan-13,50,32,0,-,-
13-Jan-13,48.9,26.1,0,-,-
14-Jan-13,50,32,0,-,-
15-Jan-13,54,32,0,-,-
16-Jan-13,57,30.9,0,-,-
17-Jan-13,64,32,0,-,-
18-Jan-13,64,35.1,0,-,-
19-Jan-13,64,35.1,0,-,-
20-Jan-13,64,35.1,0,-,-
21-Jan-13,64.9,34,0,-,-
22-Jan-13,62.1,35.1,0,-,-
23-Jan-13,59,46.9,0.06,-,-
24-Jan-13,54,50,0.37,-,-
25-Jan-13,64,52,0.01,-,-
26-Jan-13,57.9,43,0.01,-,-
27-Jan-13,54,41,0,-,-
28-Jan-13,55.9,36,0,-,-
29-Jan-13,55.9,37,0,-,-
30-Jan-13,66,39,0,-,-
31-Jan-13,66,37.9,0,-,-
1-Feb-13,66.9,39,0,-,-
2-Feb-13,57,45,0,-,-
3-Feb-13,57,43,0,-,-
4-Feb-13,57,39,0,-,-
5-Feb-13,55,45,0,-,-
6-Feb-13,57.9,37.9,0,-,-
7-Feb-13,55,36,0.03,-,-
8-Feb-13,52,37.9,0.08,-,-
9-Feb-13,57,30.9,0,-,-
10-Feb-13,60.1,34,0,-,-
11-Feb-13,62.1,34,0,-,-
12-Feb-13,61,37,0,-,-
13-Feb-13,64.9,37.9,0,-,-
14-Feb-13,73,39.9,0,-,-
15-Feb-13,72,42.1,0,-,-
16-Feb-13,68,43,0,-,-
17-Feb-13,63,43,0,-,-
18-Feb-13,57,39,0,-,-
19-Feb-13,-,-,0.25,-,-
20-Feb-13,57.9,39.9,0,-,-
21-Feb-13,57.9,37,0,-,-
22-Feb-13,62.1,37,0,-,-
23-Feb-13,57,45,0.01,-,-
24-Feb-13,62.1,37.9,0,-,-
25-Feb-13,61,35.1,0,-,-
26-Feb-13,64.9,36,0,-,-
27-Feb-13,68,36,0,-,-
28-Feb-13,66,42.1,0,-,-
1-Mar-13,70,45,0,-,-
2-Mar-13,71.1,48.9,0,-,-
3-Mar-13,64,50,T,-,-
4-Mar-13,60.1,46,0,-,-
5-Mar-13,59,44.1,0.01,-,-
6-Mar-13,57.9,42.1,0.08,-,-
7-Mar-13,59,39.9,0.5,-,-
8-Mar-13,59,44.1,0.07,-,-
9-Mar-13,64,45,0,-,-
10-Mar-13,68,39,0,-,-
11-Mar-13,70,39.9,0,-,-
12-Mar-13,70,46.9,0,-,-
13-Mar-13,73.9,48.9,0,-,-
14-Mar-13,70,51.1,0,-,-
15-Mar-13,69.1,45,0,-,-
16-Mar-13,70,50,0,-,-
17-Mar-13,66,44.1,0,-,-
18-Mar-13,64.9,43,0,-,-
19-Mar-13,71.1,48,0.09,-,-
20-Mar-13,68,52,0.07,-,-
21-Mar-13,63,45,0,-,-
22-Mar-13,66.9,45,0,-,-
23-Mar-13,66.9,41,0,-,-
24-Mar-13,69.1,41,0,-,-
25-Mar-13,60.1,46,0,-,-
26-Mar-13,64.9,46,0,-,-
27-Mar-13,66.9,46.9,T,-,-
28-Mar-13,73,54,0.01,-,-
29-Mar-13,78.1,53.1,0,-,-
30-Mar-13,72,54,0.03,-,-
31-Mar-13,70,53.1,0.01,-,-
1-Apr-13,68,53.1,0.07,-,-
2-Apr-13,68,51.1,0,-,-
3-Apr-13,79,48.9,0,-,-
4-Apr-13,68,52,0.15,-,-
5-Apr-13,66,53.1,0,-,-
6-Apr-13,66.9,50,0,-,-
7-Apr-13,66.9,51.1,0.04,-,-
8-Apr-13,66,48,0,-,-
9-Apr-13,73.9,48,0,-,-
10-Apr-13,82,51.1,0,-,-
11-Apr-13,70,50,0,-,-
12-Apr-13,73.9,45,0,-,-
13-Apr-13,66.9,48,0,-,-
14-Apr-13,66.9,46.9,0,-,-
15-Apr-13,60.1,46,0,-,-
16-Apr-13,66.9,42.1,0,-,-
17-Apr-13,69.1,46.9,0,-,-
18-Apr-13,75.9,45,0,-,-
19-Apr-13,81,50,0,-,-
20-Apr-13,79,51.1,0,-,-
21-Apr-13,84,48.9,0,-,-
22-Apr-13,87.1,54,0,-,-
23-Apr-13,81,53.1,0,-,-
24-Apr-13,69.1,48,0,-,-
25-Apr-13,69.1,51.1,0,-,-
26-Apr-13,69.1,51.1,0,-,-
27-Apr-13,73,51.1,0,-,-
28-Apr-13,80.1,53.1,0,-,-
29-Apr-13,88,55.9,0,-,-
30-Apr-13,80.1,53.1,0,-,-
1-May-13,84.9,55,0,-,-
2-May-13,91.9,55,0,-,-
3-May-13,90,54,0,-,-
4-May-13,87.1,55,0,-,-
5-May-13,71.1,53.1,0,-,-
6-May-13,70,55.9,T,-,-
7-May-13,73,55.9,0,-,-
8-May-13,66.9,55,0,-,-
9-May-13,66.9,53.1,0,-,-
10-May-13,68,54,0,-,-
11-May-13,82.9,53.1,0,-,-
12-May-13,78.1,54,0,-,-
13-May-13,77,53.1,0,-,-
14-May-13,77,53.1,0,-,-
15-May-13,71.1,51.1,0,-,-
16-May-13,72,54,0.01,-,-
17-May-13,70,50,0,-,-
18-May-13,73,46,0,-,-
19-May-13,81,52,0,-,-
20-May-13,89.1,53.1,0,-,-
21-May-13,69.1,51.1,0,-,-
22-May-13,66,48,0,-,-
23-May-13,66.9,46.9,0,-,-
24-May-13,71.1,45,0,-,-
25-May-13,68,46.9,0,-,-
26-May-13,72,55,0,-,-
27-May-13,66.9,53.1,T,-,-
28-May-13,71.1,57,T,-,-
29-May-13,70,55,0,-,-
30-May-13,73.9,51.1,0,-,-
31-May-13,84,52,0,-,-
1-Jun-13,88,55.9,0,-,-
2-Jun-13,78.1,53.1,0,-,-
3-Jun-13,77,53.1,0,-,-
4-Jun-13,73,54,0,-,-
5-Jun-13,72,55,0,-,-
6-Jun-13,75.9,55,0,-,-
7-Jun-13,87.1,53.1,0,-,-
8-Jun-13,87.1,62.1,0,-,-
9-Jun-13,78.1,60.1,0,-,-
10-Jun-13,75,55.9,0,-,-
11-Jun-13,73,57.9,0,-,-
12-Jun-13,75.9,54,0,-,-
13-Jun-13,77,51.1,0,-,-
14-Jun-13,87.1,55,0,-,-
15-Jun-13,72,54,0,-,-
16-Jun-13,75.9,52,0,-,-
17-Jun-13,73.9,55,0,-,-
18-Jun-13,71.1,55,0,-,-
19-Jun-13,73,54,0,-,-
20-Jun-13,75.9,52,0,-,-
21-Jun-13,80.1,53.1,0,-,-
22-Jun-13,82.9,54,0,-,-
23-Jun-13,71.1,57,T,-,-
24-Jun-13,69.1,59,0.04,-,-
25-Jun-13,79,63,T,-,-
26-Jun-13,82.9,64.9,0,-,-
27-Jun-13,84.9,61,0,-,-
28-Jun-13,91.9,64,0,-,-
29-Jun-13,96.1,64.9,0,-,-
30-Jun-13,88,63,0,-,-
1-Jul-13,91.9,62.1,0,0,-
2-Jul-13,91.9,63,0,0,-
3-Jul-13,91,62.1,0,0,-
4-Jul-13,90,64.9,0,0,-
5-Jul-13,75,57,0,0,-
6-Jul-13,79,55,0,0,-
7-Jul-13,79,54,0,0,-
8-Jul-13,80.1,55,0,0,-
9-Jul-13,86,57.9,0,0,-
10-Jul-13,79,57,0,0,-
11-Jul-13,75,57,0,0,-
12-Jul-13,78.1,53.1,0,0,-
13-Jul-13,82,54,0,0,-
14-Jul-13,75,55,0,0,-
15-Jul-13,73.9,55.9,0,0,-
16-Jul-13,72,57,0,0,-
17-Jul-13,73.9,57.9,0,0,-
18-Jul-13,81,57,0,0,-
19-Jul-13,80.1,57,0,0,-
20-Jul-13,82.9,57,0,0,-
21-Jul-13,80.1,54,0,0,-
22-Jul-13,77,57.9,0,0,-
23-Jul-13,80.1,62.1,T,0,-
24-Jul-13,86,60.1,0,0,-
25-Jul-13,80.1,59,0,0,-
26-Jul-13,79,57.9,0,0,-
27-Jul-13,79,57,0,0,-
28-Jul-13,79,55.9,0,0,-
29-Jul-13,80.1,55.9,0,0,-
30-Jul-13,77,55,0,0,-
31-Jul-13,75.9,55.9,0,0,-
1-Aug-13,73.9,54,0,0,-
2-Aug-13,77,54,0,0,-
3-Aug-13,79,53.1,0,0,-
4-Aug-13,73.9,55.9,0,0,-
5-Aug-13,73,57,0,0,-
6-Aug-13,73,57.9,0,0,-
7-Aug-13,73.9,60.1,0,0,-
8-Aug-13,75,59,0,0,-
9-Aug-13,73.9,57.9,0,0,-
10-Aug-13,75.9,59,0,0,-
11-Aug-13,73,59,0,0,-
12-Aug-13,81,57.9,0,0,-
13-Aug-13,87.1,55.9,0,0,-
14-Aug-13,80.1,55.9,0,0,-
15-Aug-13,82,63,0,0,-
16-Aug-13,82.9,61,0,0,-
17-Aug-13,77,60.1,0,0,-
18-Aug-13,91,57.9,0,0,-
19-Aug-13,86,66,0,0,-
20-Aug-13,82,62.1,0,0,-
21-Aug-13,77,57,0,0,-
22-Aug-13,73.9,60.1,0,0,-
23-Aug-13,73,59,0,0,-
24-Aug-13,80.1,54,0,0,-
25-Aug-13,82,64,0,0,-
26-Aug-13,77,61,0,0,-
27-Aug-13,80.1,57,0,0,-
28-Aug-13,81,61,0,0,-
29-Aug-13,81,63,0,0,-
30-Aug-13,88,63,0,0,-
31-Aug-13,80.1,62.1,0,0,-
1-Sep-13,81,62.1,0,-,-
2-Sep-13,79,66,T,-,-
3-Sep-13,80.1,60.1,0,-,-
4-Sep-13,79,59,0,-,-
5-Sep-13,78.1,57.9,0,-,-
6-Sep-13,89.1,54,0,-,-
7-Sep-13,95,61,0,-,-
8-Sep-13,88,60.1,0,-,-
9-Sep-13,88,62.1,0,-,-
10-Sep-13,82,57.9,0,-,-
11-Sep-13,77,59,0,-,-
12-Sep-13,75.9,62.1,0,-,-
13-Sep-13,73.9,59,0,-,-
14-Sep-13,72,59,0,-,-
15-Sep-13,78.1,57.9,0,-,-
16-Sep-13,79,62.1,0,-,-
17-Sep-13,75,55.9,0,-,-
18-Sep-13,82.9,55,0,-,-
19-Sep-13,87.1,54,0,-,-
20-Sep-13,75.9,55.9,0,-,-
21-Sep-13,70,57,0.66,-,-
22-Sep-13,72,53.1,0,-,-
23-Sep-13,80.1,54,0,-,-
24-Sep-13,75,57.9,0,-,-
25-Sep-13,70,55,0,-,-
26-Sep-13,73.9,51.1,0,-,-
27-Sep-13,78.1,48.9,0,-,-
28-Sep-13,82,51.1,0,-,-
29-Sep-13,77,54,0,-,-
30-Sep-13,77,57,0,-,-
1-Oct-13,72,53.1,0,-,-
2-Oct-13,75.9,52,0,-,-
3-Oct-13,73,51.1,0,-,-
4-Oct-13,82,57.9,0,-,-
5-Oct-13,84.9,48.9,0,-,-
6-Oct-13,82.9,51.1,0,-,-
7-Oct-13,81,54,0,-,-
8-Oct-13,75,51.1,0,-,-
9-Oct-13,68,50,0,-,-
10-Oct-13,73.9,50,0,-,-
